file,line,snippet,classification,reason,follow_up_action_id_or_blank
src/components/MyWork/table/forms/FormsIndex.tsx,354,"() => handleShareModeChange(form, mode)",resolved,"[real-defect] handleShareModeChange calls TablePlatformApi.updateForm(form.id, {...}) directly -- Table 'Workflow'/Forms platform module has zero registry ids anywhere.",table.form.share_mode_change
src/components/MyWork/table/forms/FormsIndex.tsx,409,() => handleDelete(form.id),resolved,[real-defect] handleDelete calls TablePlatformApi.deleteForm(formId) directly -- no registry id.,table.form.delete
src/components/MyWork/table/forms/IntakeJwtPanel.tsx,340,() => void handleSaveAllowList(),resolved,"[real-defect] handleSaveAllowList calls the imported service setFormIntakeAllowList(formId, next) (real HTTP call, part of the Table Forms/JWT intake platform feature) -- zero registry coverage.",table.form_intake.save_allow_list
src/components/MyWork/table/forms/IntakeJwtPanel.tsx,421,"() => void handleCopy(recipientUrl, 'url')",b,"[intentional-non-command] handleCopy writes a token/URL to the clipboard -- read-only local UI gesture, no backend mutation.",
src/components/MyWork/table/forms/IntakeJwtPanel.tsx,439,"() => void handleCopy(issued.token, 'token')",b,"[intentional-non-command] handleCopy writes a token/URL to the clipboard -- read-only local UI gesture, no backend mutation.",
src/components/MyWork/table/governed/GovernedModelsDashboard.tsx,693,(e) => { e.stopPropagation(); onDelete(); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/interfaces/InterfacesIndex.tsx,319,() => handleCreateFromTemplate(tpl),a,"[heuristic-false-negative] handleCreateFromTemplate's real effect is 'await onCreateView(name, ...)' -- a callback prop; local code only builds the name/config and opens a local editing modal on success.",
src/components/MyWork/table/interfaces/InterfacesIndex.tsx,384,() => handleCopyShareLink(iface.id),b,[intentional-non-command] handleCopyShareLink writes a URL to the clipboard -- read-only local UI gesture.,
src/components/MyWork/table/interfaces/InterfacesIndex.tsx,413,() => handleDelete(iface.id),resolved,[real-defect] handleDelete calls TablePlatformApi.deleteView(ifaceId) directly -- Table 'Workflow'/Interfaces platform module has zero registry ids anywhere.,table.interface.delete
src/components/MyWork/table/provenance/SourcePopover.tsx,215,() => { void onArchive(source); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/sharing/SharingManager.tsx,256,"() => handleCopyLink(view.id, view.shareToken!)",b,[intentional-non-command] handleCopyLink writes a share URL to the clipboard -- read-only local UI gesture.,
src/components/MyWork/table/sharing/SharingManager.tsx,321,handleInvite,resolved,"[real-defect] handleInvite performs a real invite (async, hits inviteEmail validation then a service/Api call further in the function) -- Table 'Workflow'/Sharing platform module has zero registry ids anywhere.",table.sharing.invite
src/components/MyWork/table/sharing/SharingManager.tsx,430,() => handleRemoveCollaborator(collab.userId),resolved,"[real-defect] handleRemoveCollaborator calls TablePlatformApi.removeCollaborator(baseId, userId) directly -- no registry id.",table.sharing.remove_collaborator
src/components/MyWork/table/sync/SyncManager.tsx,449,handleCreateSync,resolved,"[real-defect] handleCreateSync performs a real sync creation (async, validates source/target then calls a service/Api further in the function) -- Table 'Workflow'/Sync platform module has zero registry ids anywhere.",table.sync.create
src/components/MyWork/table/sync/SyncManager.tsx,565,() => handleSyncNow(sync.id),resolved,[real-defect] handleSyncNow calls TablePlatformApi.executeTableSync(syncId) directly -- no registry id.,table.sync.run_now
src/components/MyWork/table/sync/SyncManager.tsx,577,() => handleDelete(sync.id),resolved,[real-defect] handleDelete calls TablePlatformApi.deleteTableSync(syncId) directly -- no registry id.,table.sync.delete
src/components/MyWork/table/views/CalendarView.tsx,362,() => onAddRecord({ [dateFieldId]: cell.date }),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/views/CalendarView.tsx,409,() => onAddRecord({ [dateFieldId]: dateStr }),a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/views/KanbanView.tsx,203,() => { const uncategorizedKey = t('myWorkTable.kanbanView.uncategorized'); const defaultV…,a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/table/views/ViewConfigPanel.tsx,661,() => { onSave(); onClose(); },a,"[heuristic-false-negative] Callback prop forwarded from the leaf component to its owner (multi-line destructuring at the component signature, or a locally-named thin wrapper whose entire body is a single call to such a prop, individually confirmed by reading the function body). Same class the awk heuristic's Pass A2 already excludes for single-line destructuring -- the real mutation, if any, lives where the prop is bound by the parent, out of this file's scope by design.",
src/components/MyWork/whiteboard/nodes/CommentPinBadge.tsx,39,(e) => { e.stopPropagation(); window.dispatchEvent(new CustomEvent('idea-node-open-detail'…,resolved,"[duplicate-surface] Dispatches the same 'idea-node-open-detail' CustomEvent whose only listener (IdeaMapWorkspace.tsx:3008-3014) calls handleOpenNodeDetail -- the identical effect already covered by registered action idea.node.mm_open_detail (setDrawerNodeId, right-click 'Open details'/'Notes'/'Tags', ideaActionRegistry.ts ~L7182-7205). This badge is a THIRD raw-event entry point to the same open-detail action, not wired through runIdeaAction. [correction 2026-08-10] Originally suggested reuse target idea.node.mm_open_detail was DECLINED after verification: mm_open_detail is tools:['mindmap']-only and calls setDrawerNodeId inside IdeaRecommendationMap.tsx (mindmap's own drawer state); CommentPinBadge lives in whiteboard/nodes/ and dispatches idea-node-open-detail, whose only listener is a completely separate shell-level drawer -- zero shared code with the mindmap one. Wired to the new, purpose-built idea.node.wb_open_detail instead.",idea.node.wb_open_detail
src/components/MyWork/whiteboard/nodes/WhiteboardNodeCommentThread.tsx,119,"() => onDeleteComment(nodeId, c.id)",b,"[intentional-non-command] Same documented convention as idea.node.mm_comments/pf_comments: WhiteboardNodeCommentThread is blob-only (node.data.comments[]), no server API; opening the thread is the registered action, in-panel delete is established as out of scope.",
