product,scope_type,asset_slug,role,source_prompt_path,source_status,generation_action,recommended_priority,is_archive,active_generation_target,output_dir,output_filename,meta_filename,usage
Consultify,blog,31_how_to_build_a_live_transformation_risk_register,hero,Consultify/Blog/31_how_to_build_a_live_transformation_risk_register/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/31_how_to_build_a_live_transformation_risk_register/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,31_how_to_build_a_live_transformation_risk_register,analytical,Consultify/Blog/31_how_to_build_a_live_transformation_risk_register/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/31_how_to_build_a_live_transformation_risk_register/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,31_how_to_build_a_live_transformation_risk_register,social,Consultify/Blog/31_how_to_build_a_live_transformation_risk_register/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/31_how_to_build_a_live_transformation_risk_register/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,32_when_a_transformation_program_needs_intervention_not_more_reporting,hero,Consultify/Blog/32_when_a_transformation_program_needs_intervention_not_more_reporting/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/32_when_a_transformation_program_needs_intervention_not_more_reporting/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,32_when_a_transformation_program_needs_intervention_not_more_reporting,analytical,Consultify/Blog/32_when_a_transformation_program_needs_intervention_not_more_reporting/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/32_when_a_transformation_program_needs_intervention_not_more_reporting/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,32_when_a_transformation_program_needs_intervention_not_more_reporting,social,Consultify/Blog/32_when_a_transformation_program_needs_intervention_not_more_reporting/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/32_when_a_transformation_program_needs_intervention_not_more_reporting/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes,hero,Consultify/Blog/33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes,analytical,Consultify/Blog/33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes,social,Consultify/Blog/33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/33_how_to_design_a_sponsor_cadence_that_actually_changes_transformation_outcomes/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,34_when_a_transformation_portfolio_should_stop_funding_an_initiative,hero,Consultify/Blog/34_when_a_transformation_portfolio_should_stop_funding_an_initiative/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/34_when_a_transformation_portfolio_should_stop_funding_an_initiative/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,34_when_a_transformation_portfolio_should_stop_funding_an_initiative,analytical,Consultify/Blog/34_when_a_transformation_portfolio_should_stop_funding_an_initiative/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/34_when_a_transformation_portfolio_should_stop_funding_an_initiative/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,34_when_a_transformation_portfolio_should_stop_funding_an_initiative,social,Consultify/Blog/34_when_a_transformation_portfolio_should_stop_funding_an_initiative/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/34_when_a_transformation_portfolio_should_stop_funding_an_initiative/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,35_what_a_good_escalation_path_looks_like_in_cross_functional_programs,hero,Consultify/Blog/35_what_a_good_escalation_path_looks_like_in_cross_functional_programs/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/35_what_a_good_escalation_path_looks_like_in_cross_functional_programs/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,35_what_a_good_escalation_path_looks_like_in_cross_functional_programs,analytical,Consultify/Blog/35_what_a_good_escalation_path_looks_like_in_cross_functional_programs/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/35_what_a_good_escalation_path_looks_like_in_cross_functional_programs/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,35_what_a_good_escalation_path_looks_like_in_cross_functional_programs,social,Consultify/Blog/35_what_a_good_escalation_path_looks_like_in_cross_functional_programs/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/35_what_a_good_escalation_path_looks_like_in_cross_functional_programs/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,36_how_to_reduce_governance_debt_in_large_transformation_programs,hero,Consultify/Blog/36_how_to_reduce_governance_debt_in_large_transformation_programs/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/36_how_to_reduce_governance_debt_in_large_transformation_programs/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,36_how_to_reduce_governance_debt_in_large_transformation_programs,analytical,Consultify/Blog/36_how_to_reduce_governance_debt_in_large_transformation_programs/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/36_how_to_reduce_governance_debt_in_large_transformation_programs/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,36_how_to_reduce_governance_debt_in_large_transformation_programs,social,Consultify/Blog/36_how_to_reduce_governance_debt_in_large_transformation_programs/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/36_how_to_reduce_governance_debt_in_large_transformation_programs/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,37_when_transformation_metrics_start_driving_the_wrong_behavior,hero,Consultify/Blog/37_when_transformation_metrics_start_driving_the_wrong_behavior/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/37_when_transformation_metrics_start_driving_the_wrong_behavior/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,37_when_transformation_metrics_start_driving_the_wrong_behavior,analytical,Consultify/Blog/37_when_transformation_metrics_start_driving_the_wrong_behavior/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/37_when_transformation_metrics_start_driving_the_wrong_behavior/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,37_when_transformation_metrics_start_driving_the_wrong_behavior,social,Consultify/Blog/37_when_transformation_metrics_start_driving_the_wrong_behavior/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/37_when_transformation_metrics_start_driving_the_wrong_behavior/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater,hero,Consultify/Blog/38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater,analytical,Consultify/Blog/38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater,social,Consultify/Blog/38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/38_how_to_keep_strategy_reviews_from_turning_into_narrative_theater/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,39_what_executives_should_require_before_approving_the_next_wave_of_change,hero,Consultify/Blog/39_what_executives_should_require_before_approving_the_next_wave_of_change/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/39_what_executives_should_require_before_approving_the_next_wave_of_change/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,39_what_executives_should_require_before_approving_the_next_wave_of_change,analytical,Consultify/Blog/39_what_executives_should_require_before_approving_the_next_wave_of_change/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/39_what_executives_should_require_before_approving_the_next_wave_of_change/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,39_what_executives_should_require_before_approving_the_next_wave_of_change,social,Consultify/Blog/39_what_executives_should_require_before_approving_the_next_wave_of_change/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/39_what_executives_should_require_before_approving_the_next_wave_of_change/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,40_how_to_prove_transformation_value_before_the_full_program_finishes,hero,Consultify/Blog/40_how_to_prove_transformation_value_before_the_full_program_finishes/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/40_how_to_prove_transformation_value_before_the_full_program_finishes/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,40_how_to_prove_transformation_value_before_the_full_program_finishes,analytical,Consultify/Blog/40_how_to_prove_transformation_value_before_the_full_program_finishes/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/40_how_to_prove_transformation_value_before_the_full_program_finishes/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,40_how_to_prove_transformation_value_before_the_full_program_finishes,social,Consultify/Blog/40_how_to_prove_transformation_value_before_the_full_program_finishes/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/40_how_to_prove_transformation_value_before_the_full_program_finishes/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green,hero,Consultify/Blog/41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green,analytical,Consultify/Blog/41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green,social,Consultify/Blog/41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/41_when_a_transformation_team_is_overloaded_even_if_the_plan_looks_green/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,42_how_to_reset_transformation_control_after_a_missed_quarter,hero,Consultify/Blog/42_how_to_reset_transformation_control_after_a_missed_quarter/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/42_how_to_reset_transformation_control_after_a_missed_quarter/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
Consultify,blog,42_how_to_reset_transformation_control_after_a_missed_quarter,analytical,Consultify/Blog/42_how_to_reset_transformation_control_after_a_missed_quarter/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/42_how_to_reset_transformation_control_after_a_missed_quarter/assets/images,analytical_16x9_v1.png,analytical_16x9_v1.meta.json,website|newsletter
Consultify,blog,42_how_to_reset_transformation_control_after_a_missed_quarter,social,Consultify/Blog/42_how_to_reset_transformation_control_after_a_missed_quarter/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/42_how_to_reset_transformation_control_after_a_missed_quarter/assets/images,social_1x1_v1.png,social_1x1_v1.meta.json,website|social|newsletter
Consultify,blog,43_how_to_define_decision_rights_in_a_transformation_operating_system,hero,Consultify/Blog/43_how_to_define_decision_rights_in_a_transformation_operating_system/image-prompts.md,explicit,generate_now,P1,false,true,Consultify/Blog/43_how_to_define_decision_rights_in_a_transformation_operating_system/assets/images,hero_16x9_v1.png,hero_16x9_v1.meta.json,website|social|newsletter
